,00display cabinet,01bathtub,02bed,03oven and stove,04toilet,05bathroom cabinet,06bed,07towel,08oven and stove,09box,10display cabinet,11towel,12cabinet,13washing machine,14wardrobe,15bathroom towel,16bed,17washing machine,18bathroom towel,19table
img0300,0.5895878076553345,0.15093649923801422,0.24053403735160828,0.8856345415115356,0.7391828894615173,0.8948888778686523,0.6380318999290466,0.7380042672157288,0.5029692649841309,0.5748205780982971,0.7168404459953308,0.581848680973053,0.8351417183876038,0.7964328527450562,0.9277404546737671,0.7414347529411316,0.618835985660553,0.5870006680488586,0.7009066343307495,0.41325151920318604
img0301,0.626321017742157,0.4769490361213684,0.5662626028060913,0.5588156580924988,0.5676410794258118,0.02141237072646618,0.6357021331787109,0.8160776495933533,0.6980874538421631,0.6737043857574463,0.9051697254180908,0.9468184113502502,0.16393455862998962,0.5685462355613708,0.7883342504501343,0.7139440774917603,0.6080473065376282,0.6034023761749268,0.7139440774917603,0.44335201382637024
img0302,0.6057615280151367,0.4398062229156494,0.5399491190910339,0.6034274101257324,0.5660679936408997,0.6591089963912964,0.4127914607524872,0.5881303548812866,0.5346258878707886,0.11234349757432938,0.929262101650238,0.9216574430465698,0.1380435973405838,0.5644710659980774,0.7464467287063599,0.6339303255081177,0.593136191368103,0.5902605056762695,0.6339303255081177,0.481467604637146
img0303,0.6664441823959351,0.4517851173877716,0.4074230194091797,0.5514388680458069,0.6097496747970581,0.6807112097740173,0.43548068404197693,0.6007323265075684,0.5049188137054443,0.6422701478004456,0.7751041650772095,0.6779836416244507,0.5922232866287231,0.5700857043266296,0.706653356552124,0.7222349047660828,0.46392467617988586,0.5887982249259949,0.7222349047660828,0.46651577949523926
img0304,0.6712777018547058,0.440632700920105,0.42998239398002625,0.5478693842887878,0.5826294422149658,0.6683204174041748,0.4160953760147095,0.5946937799453735,0.5020533204078674,0.6520826816558838,0.7456851005554199,0.6604750156402588,0.5807904601097107,0.5968673825263977,0.7597620487213135,0.7181423306465149,0.48366546630859375,0.6110674142837524,0.7181423306465149,0.44351762533187866
img0305,0.6765411496162415,0.49036911129951477,0.40636998414993286,0.5809642672538757,0.6138923168182373,0.700756847858429,0.43938809633255005,0.6545971035957336,0.5388004779815674,0.6506287455558777,0.7452796697616577,0.7092049717903137,0.5602563619613647,0.60747230052948,0.70322585105896,0.6993159651756287,0.47968563437461853,0.8564967513084412,0.6993159651756287,0.6569223999977112
img0306,0.8023600578308105,0.8356659412384033,0.33363088965415955,0.8906983733177185,0.6715998649597168,0.7663931846618652,0.3677923381328583,0.7107843160629272,0.5562466979026794,0.5380930304527283,0.7107263207435608,0.7600117325782776,0.547635018825531,0.6520695686340332,0.6636874079704285,0.6214851140975952,0.43521758913993835,0.6435630321502686,0.6214851140975952,0.47898492217063904
img0307,0.6631513833999634,0.569911003112793,0.3867295980453491,0.6355998516082764,0.6532221436500549,0.7534056901931763,0.5659428238868713,0.8324111700057983,0.7077454924583435,0.7088643908500671,0.7164391279220581,0.7477039098739624,0.5353912711143494,0.6301233768463135,0.6473568081855774,0.7178829908370972,0.42352691292762756,0.6470587849617004,0.7178829908370972,0.45936912298202515
img0308,0.6424857974052429,0.5953310132026672,0.4311574399471283,0.7003830075263977,0.6491991281509399,0.7686240673065186,0.4308777153491974,0.7241505980491638,0.6339322924613953,0.557056188583374,0.6848365068435669,0.7268224954605103,0.5523564219474792,0.6359348893165588,0.6351639628410339,0.6714507341384888,0.4630559980869293,0.664679765701294,0.6714507341384888,0.4400023818016052
img0309,0.6598218083381653,0.6021551489830017,0.2534341812133789,0.8756346106529236,0.718751847743988,0.8876101970672607,0.5748110413551331,0.8129789233207703,0.04848869517445564,0.5328153371810913,0.684484601020813,0.7531586289405823,0.5530790090560913,0.6097545623779297,0.6179859042167664,0.6696391105651855,0.4490061104297638,0.6289176344871521,0.6696391105651855,0.447952538728714
img0310,0.6303346753120422,0.5418599247932434,0.4330785572528839,0.7595033049583435,0.6267178058624268,0.7015260457992554,0.44884204864501953,0.6504798531532288,0.6946274042129517,0.5380117893218994,0.6745131611824036,0.0691308006644249,0.653102457523346,0.6979544162750244,0.11407337337732315,0.6403548121452332,0.47256508469581604,0.6362860798835754,0.6403548121452332,0.4325633943080902
img0311,0.6153939962387085,0.563981294631958,0.43156173825263977,0.7143593430519104,0.5782181620597839,0.7275351285934448,0.4271351397037506,0.6850730776786804,0.6384557485580444,0.5438465476036072,0.6449790000915527,0.6974899768829346,0.5634790062904358,0.22220978140830994,0.6781113743782043,0.435209721326828,0.6563405394554138,0.6116123795509338,0.6278288960456848,0.43601906299591064
img0312,0.5336928367614746,0.7023438215255737,0.5305458307266235,0.7029783129692078,0.07543603330850601,0.7298615574836731,0.6817927956581116,0.7889901995658875,0.35921424627304077,0.4478124678134918,0.646043598651886,0.7582382559776306,0.5957399606704712,0.7072078585624695,0.5461279153823853,0.47117742896080017,0.5165505409240723,0.5887452960014343,0.4711773693561554,0.39359843730926514
img0313,0.496471107006073,0.71061110496521,0.5474481582641602,0.7309471964836121,0.4311959147453308,0.7134196162223816,0.031223585829138756,0.8016090989112854,0.534570574760437,0.3915085196495056,0.4854624569416046,0.7552739977836609,0.4867367446422577,0.539203941822052,0.4937591254711151,0.4567641317844391,0.5339165329933167,0.5718361735343933,0.4567641317844391,0.393608421087265
img0314,0.5226172208786011,0.6624974012374878,0.49634018540382385,0.6485732197761536,0.5551524758338928,0.7602652311325073,0.26091089844703674,0.7968006730079651,0.5246275663375854,0.41142699122428894,0.5229779481887817,0.13679693639278412,0.70378178358078,0.5476235747337341,0.7587725520133972,0.5441944003105164,0.4728313088417053,0.5264343619346619,0.5441950559616089,0.6107025146484375
img0315,0.6260811686515808,0.5759344100952148,0.4936617910861969,0.6191995143890381,0.6440102458000183,0.773098886013031,0.35974663496017456,0.7359020113945007,0.5394858717918396,0.5406029224395752,0.6997321844100952,0.7529261112213135,0.6083805561065674,0.6231889724731445,0.5760314464569092,0.6295253038406372,0.2856806516647339,0.692143976688385,0.5393290519714355,-0.011415502056479454
img0316,0.635862410068512,0.45999300479888916,0.4560990035533905,0.6102117300033569,0.5944423675537109,0.6727240085601807,0.4434821903705597,0.6191094517707825,0.5839196443557739,0.6656914353370667,0.7907047867774963,0.8206188082695007,0.7470239996910095,0.7781890630722046,0.7067845463752747,0.5157364010810852,0.6969353556632996,0.8163017630577087,0.5157362818717957,0.5112137198448181
img0317,0.759171724319458,0.7527045011520386,0.19732478260993958,0.5219871401786804,0.5774351358413696,0.5740386247634888,0.5189164876937866,0.5536912679672241,0.5016459226608276,0.6260378956794739,0.7536583542823792,0.6183939576148987,0.5463529825210571,0.6784564256668091,0.8238219022750854,0.7513080835342407,0.406997412443161,0.6362799406051636,0.7513072490692139,0.8080556988716125
img0318,0.88753342628479,0.8268227577209473,0.2167728692293167,0.8274747729301453,0.8410693407058716,0.1748732328414917,0.3950928747653961,0.5387764573097229,0.407606303691864,0.47544363141059875,0.6947770714759827,0.5672783851623535,0.6245541572570801,0.4791252017021179,0.6984228491783142,0.5364665985107422,0.736275851726532,0.5349130034446716,0.5364665985107422,0.32293885946273804
img0319,0.33305051922798157,0.3984246253967285,0.7669312357902527,0.4145229160785675,0.3781758248806,0.5094283223152161,0.31752297282218933,0.44867148995399475,0.3434528112411499,0.40301820635795593,0.5777446031570435,0.4236288070678711,0.6286216378211975,0.3777567744255066,0.6405168175697327,0.41744810342788696,0.8030886054039001,0.44694292545318604,0.41744810342788696,0.34106287360191345
img0320,0.4629359841346741,0.43758365511894226,0.6918906569480896,0.4716278910636902,0.5019076466560364,0.6232958436012268,0.3950474262237549,0.5388911366462708,0.40766575932502747,0.47550341486930847,0.6948972344398499,0.5674289464950562,0.624661922454834,0.7711791396141052,0.8977643847465515,0.8542954921722412,0.37911877036094666,0.7227135300636292,0.8542954921722412,0.8079862594604492
img0321,0.5827504992485046,0.4204799234867096,0.4374285340309143,0.5219753980636597,0.5775461196899414,0.5740906596183777,0.5189673900604248,0.553749680519104,0.501625120639801,0.09466210752725601,0.8119118213653564,0.7949801087379456,0.8755864500999451,0.6787135004997253,0.8239901661872864,0.7516403198242188,0.4068126976490021,0.6005580425262451,0.778144121170044,0.39549386501312256
img0322,0.635733962059021,0.46012356877326965,0.4562157988548279,0.6102619171142578,0.5945304036140442,0.672947347164154,0.4433971643447876,0.6193084120750427,0.583875298500061,0.665688693523407,0.7193270921707153,0.677112877368927,0.6036946177482605,0.5952956676483154,0.6810837388038635,0.7530803680419922,0.5055155754089355,0.622287929058075,0.7530803680419922,0.4444088637828827
img0323,0.6519957780838013,0.5758245587348938,0.49373504519462585,0.8251160979270935,0.5585095882415771,0.9178296327590942,-0.054706841707229614,0.735654354095459,0.5391885042190552,0.5405614972114563,0.7000542879104614,0.752549946308136,0.608966052532196,0.6232382655143738,0.5761585831642151,0.6289665102958679,0.5148575901985168,0.6851112246513367,0.6289665102958679,0.3536105453968048
img0324,0.5226172208786011,0.6624974012374878,0.49634018540382385,0.6485732197761536,0.5551524758338928,0.7602652311325073,0.26091089844703674,0.7968006730079651,0.5246275663375854,0.41142699122428894,0.5229779481887817,0.7420915365219116,0.463622510433197,0.5476235747337341,0.7587725520133972,0.5441950559616089,0.4728318750858307,0.5264338850975037,0.5441949963569641,0.6107035875320435
img0325,0.8623031377792358,0.753389835357666,0.19483622908592224,0.8612586855888367,0.7356915473937988,0.7829013466835022,0.257544606924057,0.8372485637664795,0.5075485706329346,0.4374178349971771,0.5311083793640137,0.7705019116401672,0.47839784622192383,0.5719811916351318,0.4727011024951935,0.5164045691490173,0.5359947085380554,0.631443440914154,0.5164045691490173,0.3447483479976654
img0326,0.4942179024219513,0.7176983952522278,0.5386894345283508,0.18490508198738098,0.5403561592102051,0.9129473567008972,0.7049628496170044,0.7437252402305603,0.46770718693733215,0.4390150308609009,0.8769521713256836,0.9216763973236084,0.7053937315940857,0.7415767908096313,0.7451303601264954,0.516710102558136,0.6580818891525269,0.7722477912902832,0.516710102558136,0.5254049301147461
img0327,0.23097006976604462,0.7217454314231873,0.5465643405914307,0.6043235063552856,0.5911462306976318,0.8149816393852234,0.28123483061790466,0.8447024822235107,0.49002477526664734,0.44384661316871643,0.5588961243629456,0.7959973812103271,0.510737419128418,0.545961320400238,0.4956733286380768,0.5297620296478271,0.5465585589408875,0.6662877202033997,0.2702826261520386,0.24007637798786163
img0328,0.6289277076721191,0.7381628751754761,0.44809433817863464,0.7955317497253418,0.4958808720111847,0.8731020092964172,0.6723553538322449,0.8165169358253479,0.44955629110336304,0.4896271824836731,0.08012717962265015,0.7742628455162048,0.49794796109199524,0.542938232421875,0.4859907627105713,0.48562851548194885,0.5624001026153564,0.6119500398635864,0.48562851548194885,0.3396729826927185
img0329,0.5089393854141235,0.8296636343002319,0.39870771765708923,0.815697193145752,0.6188320517539978,0.8418670892715454,0.2610491216182709,0.8413168787956238,0.43485891819000244,0.4664742350578308,0.5593765377998352,0.7766034603118896,0.5355315804481506,0.5196170210838318,0.7622135281562805,0.6180849075317383,0.5933733582496643,0.8089632987976074,0.6180849075317383,0.6045659780502319
img0330,0.7263349890708923,0.6714079976081848,0.6182966232299805,0.5405707955360413,0.5394348502159119,0.8184676170349121,0.3069970905780792,0.8827439546585083,0.15735410153865814,0.619062602519989,0.8414943814277649,0.9122925400733948,0.5372554659843445,0.5887162685394287,0.576195240020752,0.5876485705375671,0.6066925525665283,0.6465907096862793,0.5876485705375671,0.07244999706745148
img0331,0.835441529750824,0.7865586280822754,0.2672002911567688,0.8638340830802917,0.7004950046539307,0.9408372640609741,0.5757800936698914,0.8104827404022217,0.6593976616859436,0.6300984025001526,0.07622647285461426,0.8133000731468201,0.5837871432304382,0.6049596667289734,0.5751358866691589,0.5910320281982422,0.6280848383903503,0.6575434803962708,0.5910320281982422,0.3966232240200043
img0332,0.5454096794128418,0.712413489818573,0.5827723145484924,0.536032497882843,0.5578405857086182,0.8121958374977112,0.2918146252632141,0.9044533967971802,0.4253384470939636,0.47568759322166443,0.6026489734649658,0.8522188067436218,0.5291852951049805,0.5463873147964478,0.5073913931846619,0.648828387260437,0.5267395973205566,0.7745494842529297,0.6488296389579773,0.647053599357605
img0333,0.6806282997131348,0.8190739154815674,0.5899307727813721,0.5553733706474304,0.5059241056442261,0.7587924599647522,0.2049250453710556,0.8375833034515381,0.4437694847583771,0.6927972435951233,0.690625011920929,0.7965064644813538,0.7588526010513306,0.8545210957527161,0.6470606327056885,0.5567043423652649,0.6426064968109131,0.9049974083900452,0.5567055344581604,0.5159717202186584
img0334,0.7330560088157654,0.8497589826583862,0.24460086226463318,0.5625817775726318,0.4882129728794098,0.7399768829345703,0.2173621952533722,0.8209893703460693,0.4552586078643799,0.4682648479938507,0.11601466685533524,0.8175375461578369,0.7938357591629028,0.8824577927589417,0.6983417272567749,0.6172663569450378,0.5956155061721802,0.19520051777362823,0.4888034760951996,0.36979833245277405
img0335,0.5176879167556763,0.7525149583816528,0.5588615536689758,0.5600101947784424,0.519892156124115,0.8088350892066956,0.2163763791322708,0.8944330215454102,0.45367878675460815,0.41371744871139526,0.5100632309913635,0.8357109427452087,0.4966576099395752,0.5152270197868347,0.4397314786911011,0.49964964389801025,0.5661739110946655,0.5759285092353821,0.49964964389801025,0.40077540278434753
img0336,0.5372448563575745,0.7271004915237427,0.5727447867393494,0.6003513932228088,0.5247941613197327,0.8186538815498352,0.2505236566066742,0.9187872409820557,0.4978223741054535,0.24769268929958344,0.8499480485916138,0.8991458415985107,0.1669507920742035,0.5509015321731567,0.4804103970527649,0.5297141075134277,0.5860897898674011,0.6138545870780945,0.5297141075134277,0.4316730201244354
img0337,0.4696165919303894,0.7209344506263733,0.5536590218544006,0.5690629482269287,0.4584560990333557,0.7792506814002991,0.19890178740024567,0.9350664615631104,0.4559629261493683,0.40838921070098877,0.4704897105693817,0.775363564491272,0.2421148419380188,0.6505982279777527,0.4634069800376892,0.33639076352119446,0.7626162767410278,0.7144072651863098,0.33639076352119446,0.14678515493869781
img0338,0.43818992376327515,0.5490661859512329,0.5729419589042664,0.5173122882843018,0.4528934061527252,0.7083672881126404,0.2579943537712097,0.7647415399551392,0.4284600615501404,0.5492724776268005,0.5661876201629639,0.6211463212966919,0.5668420195579529,0.48285311460494995,0.4740782082080841,0.5246937274932861,0.5884312987327576,0.5520764589309692,0.5246937274932861,0.38577237725257874
img0339,0.18976768851280212,0.7854228615760803,0.5052461624145508,0.19968579709529877,0.4347779154777527,0.6848344802856445,0.280337393283844,0.7251545190811157,0.3986622989177704,0.5835538506507874,0.5880001187324524,0.6103633642196655,0.5826088190078735,0.4663229286670685,0.50278639793396,0.5325609445571899,0.5800006985664368,0.5230435132980347,0.5325609445571899,0.412494033575058
img0340,0.5074158310890198,0.42760393023490906,0.5295476913452148,0.40048956871032715,0.4022749364376068,0.6052286028862,0.29564136266708374,0.6190778613090515,0.13210336863994598,0.7096801400184631,0.8642718195915222,0.903014600276947,0.8390231728553772,0.8645889163017273,0.8618553280830383,0.7556273341178894,0.45648062229156494,0.8309048414230347,0.7556273341178894,0.7182547450065613
img0341,0.41091451048851013,0.6529971361160278,0.5092043876647949,0.48710867762565613,0.3916017413139343,0.6824454665184021,0.26013076305389404,0.9022872447967529,0.4058879017829895,0.4595597982406616,0.45528677105903625,0.6786795854568481,0.4360591769218445,0.5384802222251892,0.4016520082950592,0.4851275682449341,0.4998394846916199,0.5941852927207947,0.4851275682449341,0.5534824132919312
img0342,0.48845174908638,0.7011160850524902,0.6399911642074585,0.6543225049972534,0.37808001041412354,0.6014427542686462,0.6678494811058044,0.8284662961959839,0.36656010150909424,0.5013479590415955,0.5286381840705872,0.6371034383773804,0.4372703433036804,0.5832215547561646,0.47310391068458557,0.576797604560852,0.4812827408313751,0.6173208951950073,0.576797604560852,0.3810124099254608
img0343,0.48424211144447327,0.7272623181343079,0.5039573907852173,0.5744752287864685,0.4640588164329529,0.7407346367835999,0.23223833739757538,0.9207541346549988,0.46901774406433105,0.36096999049186707,0.4706054627895355,0.7601041793823242,0.43911707401275635,0.5155142545700073,0.4061974585056305,0.4857444763183594,0.4871555268764496,0.5855807662010193,0.4857444763183594,0.37677785754203796
img0344,0.48103398084640503,0.6752482056617737,0.43922144174575806,0.5053393244743347,0.5016091465950012,0.7502513527870178,0.20857617259025574,0.8668692708015442,0.4185447096824646,0.3474774956703186,0.47148948907852173,0.7509608864784241,0.4200424551963806,0.48759743571281433,0.4204273223876953,0.48501089215278625,0.42536383867263794,0.27417659759521484,0.6702695488929749,0.6432039141654968
img0345,0.8535390496253967,0.8383500576019287,0.2595039904117584,0.9063258767127991,0.7191333174705505,0.9203692674636841,0.6333798766136169,0.835319459438324,0.6887319684028625,0.6770574450492859,0.8899277448654175,0.9382421374320984,0.8410161137580872,0.8703128099441528,0.90601646900177,0.5202425122261047,0.49684396386146545,0.4973745346069336,0.5202425718307495,0.41240617632865906
img0346,0.4975976347923279,0.6349879503250122,0.501837968826294,0.4232049882411957,0.6566576957702637,0.8522734642028809,0.279699444770813,0.7674424052238464,0.36758387088775635,0.4896281659603119,0.5410023331642151,0.7754054665565491,0.8433791399002075,0.8496369123458862,0.8247960209846497,0.8652215003967285,0.3335498869419098,0.7828962206840515,0.8652215003967285,0.412715882062912
img0347,0.6006838083267212,0.5861905217170715,0.5087376236915588,0.6400226950645447,0.6097201704978943,0.7995505332946777,0.35486727952957153,0.71659916639328,0.5559945702552795,0.5292280316352844,0.6375877857208252,0.7631692886352539,0.5688951015472412,0.5773687362670898,0.6120129823684692,0.07756916433572769,0.49715813994407654,0.7629578709602356,0.690005362033844,0.44493621587753296
img0348,0.563801646232605,0.7039381861686707,0.5549214482307434,0.6398646235466003,0.5741512179374695,0.8371403217315674,0.25138047337532043,0.8352353572845459,0.5195985436439514,0.4306454658508301,0.6046953201293945,0.8091890811920166,0.5404872894287109,0.5638124942779541,0.5017459988594055,0.5145573616027832,0.5527881383895874,0.6142693161964417,0.5145573616027832,0.4036162495613098
img0349,0.6024948358535767,0.6622897982597351,0.5453678965568542,0.6383593082427979,0.5704554915428162,0.8443189263343811,0.2931802570819855,0.8119840025901794,0.5295776128768921,0.47598138451576233,0.6545549631118774,0.7849183678627014,0.5648537874221802,0.5826935172080994,0.5833961963653564,0.5428004264831543,0.552641749382019,0.6223559379577637,0.5428004264831543,0.4294503927230835
img0350,0.628871500492096,0.5684835910797119,0.443354070186615,0.6909208297729492,0.5931049585342407,0.7658166289329529,0.3520844876766205,0.6854333877563477,0.6251721978187561,0.5224953889846802,0.6005003452301025,0.7346439957618713,0.5052160024642944,0.8844402432441711,0.8799450993537903,0.6990710496902466,0.16221147775650024,0.5909746289253235,0.5805094242095947,0.3813228905200958
img0351,0.6175864338874817,0.5826321840286255,0.23434802889823914,0.8917043209075928,0.7406238913536072,0.8999649286270142,0.6254433393478394,0.7515906691551208,0.7146020531654358,0.6501568555831909,0.884078323841095,0.9115955829620361,0.8486888408660889,0.8215692043304443,0.92131108045578,0.7493966221809387,0.48410239815711975,0.6287394165992737,0.6437357068061829,0.3885408341884613
img0352,0.5927252769470215,0.6375484466552734,0.5275595784187317,0.661343514919281,0.6369993090629578,0.8897080421447754,0.605553925037384,0.03922487050294876,0.5536758303642273,0.47722259163856506,0.6405208110809326,0.7536830902099609,0.5617375373840332,0.5907053351402283,0.5827726721763611,0.06874202191829681,0.4653860330581665,0.6280046105384827,0.6077117919921875,0.6481593251228333
img0353,0.5597050786018372,0.7075496912002563,0.4004022777080536,0.7939487099647522,0.45145028829574585,0.8409286141395569,0.29583460092544556,0.7625172138214111,0.5708086490631104,0.45023399591445923,0.5969998240470886,0.7403200268745422,0.2261808067560196,0.7205684781074524,0.6653404831886292,0.44857046008110046,0.6457974910736084,0.742379903793335,0.44857046008110046,0.39294010400772095
img0354,0.5476299524307251,0.6286815404891968,0.5016825795173645,0.6356407403945923,0.5118324160575867,0.8161389827728271,0.2546731233596802,0.7701577544212341,0.5130377411842346,0.3926348090171814,0.5244780778884888,0.7307239174842834,0.4873073995113373,0.5450462698936462,0.5533146262168884,0.46660420298576355,0.48573923110961914,0.5801115036010742,0.46660420298576355,0.3838178813457489
img0355,0.31401902437210083,0.7551072835922241,0.41613975167274475,0.15048158168792725,0.5966272354125977,0.799517810344696,0.3540734350681305,0.7726566791534424,0.5471394062042236,0.535075306892395,0.802745521068573,0.8376372456550598,0.6718367338180542,0.03398749604821205,0.6089156270027161,0.6243572235107422,0.506465494632721,0.6316623091697693,0.6243572235107422,0.36676084995269775
img0356,0.6271352767944336,0.601064920425415,0.47508999705314636,0.6446241736412048,0.6429765224456787,0.7858651876449585,0.6918038725852966,0.6883111000061035,0.2828303277492523,0.5530534982681274,0.7090387940406799,0.7774813771247864,0.5493963956832886,0.6159209609031677,0.6620028614997864,0.6740374565124512,0.4862639009952545,0.6406952738761902,0.6740374565124512,0.3770621120929718
img0357,0.6513159871101379,0.46233588457107544,0.4077082574367523,0.5474789142608643,0.6601956486701965,0.6827415823936462,0.6585360169410706,0.7928070425987244,0.6036614179611206,-0.005635763984173536,0.7639330625534058,0.71523517370224,0.5386863946914673,0.5823848247528076,0.7145735621452332,0.7138761878013611,0.44251272082328796,0.5853659510612488,0.7138761878013611,0.38952934741973877
img0358,0.5639246106147766,0.5836695432662964,0.5203214287757874,0.6325565576553345,0.5435985922813416,0.7897068858146667,0.30532708764076233,0.73935467004776,0.5315184593200684,0.44840970635414124,0.5857846736907959,0.7015794515609741,0.5530280470848083,0.5570482611656189,0.622739315032959,0.5146600008010864,0.513729989528656,0.5883267521858215,0.7038636803627014,0.6648882627487183
img0359,0.7399608492851257,0.6800457835197449,0.17292901873588562,0.810751736164093,0.6444637775421143,0.9383431077003479,0.5401228666305542,0.6382998824119568,0.5589129328727722,-0.018996499478816986,0.5540047287940979,0.7108684778213501,0.5195916891098022,0.5388275384902954,0.6132333278656006,0.4784030616283417,0.5269220471382141,0.5667109489440918,0.4784030616283417,0.40225663781166077
img0360,0.5140938758850098,0.6468600034713745,0.5409075617790222,0.6031423807144165,0.5229079723358154,0.8286254405975342,0.26082268357276917,0.7942491173744202,0.4927498996257782,0.22256670892238617,0.9451514482498169,0.9436398148536682,0.7725998163223267,0.7878801226615906,0.8892154097557068,0.6540165543556213,0.5303884744644165,0.5777260661125183,0.4876667559146881,0.3996104896068573
img0361,0.5514519810676575,0.4877992272377014,0.6266797184944153,0.5609902739524841,0.5451149344444275,0.7430276274681091,0.11411690711975098,0.7662892937660217,0.6080025434494019,0.5381156206130981,0.9301083087921143,0.950151264667511,0.7966786623001099,0.8010332584381104,0.8710022568702698,0.6669145822525024,0.540785014629364,0.6184229850769043,0.6211278438568115,0.3987472653388977
img0362,0.5766481161117554,0.41368579864501953,0.5661621689796448,0.5144649147987366,0.5653964281082153,0.6604495048522949,0.470054566860199,0.5675658583641052,0.4772423505783081,0.6262432336807251,0.7951343059539795,0.5968737006187439,0.6443706750869751,0.545767605304718,0.7548120021820068,0.6772578954696655,0.4698971211910248,0.8345919847488403,0.7143771648406982,0.6802699565887451
img0363,0.6051515936851501,0.41816842555999756,0.5307384729385376,0.48254963755607605,0.5648963451385498,0.6794135570526123,0.44302254915237427,0.5816689729690552,0.452312707901001,0.6415222883224487,0.805325448513031,0.030005211010575294,0.7181646227836609,0.7474556565284729,0.7480018138885498,0.5549489855766296,0.6334604620933533,0.8122926354408264,0.5549489259719849,0.5412671566009521
img0364,0.7691155076026917,0.9088131189346313,0.37380164861679077,0.21625158190727234,0.5388638377189636,0.6470630764961243,0.39296919107437134,0.6007826924324036,0.4466822147369385,0.6161873936653137,0.7265647053718567,0.5926976799964905,0.6212931871414185,0.5684258341789246,0.6543678641319275,0.6219647526741028,0.4781077206134796,0.6000150442123413,0.6219647526741028,0.6225758790969849
img0365,0.829472541809082,0.7292051315307617,0.09043014049530029,0.7773851752281189,0.8647175431251526,0.766225278377533,0.4825378954410553,0.5887126922607422,0.46181192994117737,0.6092137694358826,0.7752625346183777,0.6051676273345947,0.6264907121658325,0.5292247533798218,0.08980806171894073,0.8606764078140259,0.2796890139579773,0.6166666150093079,0.8606761693954468,0.8412982821464539
img0366,0.8375726938247681,0.7120892405509949,0.07640688121318817,0.6971251368522644,0.9275076985359192,0.5329543352127075,0.3105362057685852,0.4918205142021179,0.2924211621284485,0.49461978673934937,0.6561854481697083,0.4794713258743286,0.4989570379257202,0.44137951731681824,0.5187496542930603,0.47213640809059143,0.4026592969894409,0.48462092876434326,0.47213640809059143,0.3411564528942108
img0367,0.6012051701545715,0.41642075777053833,0.4083786904811859,0.4912787675857544,0.5754390954971313,0.644385039806366,0.48267149925231934,0.5887537598609924,0.4619513750076294,0.6092847585678101,0.7752066850662231,0.6050572991371155,0.6263841986656189,0.5292573571205139,0.6430824398994446,0.6683712005615234,0.47264209389686584,0.5632026791572571,0.6683712005615234,0.4530479609966278
img0368,0.6351149082183838,0.43364784121513367,0.5024347305297852,0.46729087829589844,0.5801936388015747,0.8529188632965088,0.7285945415496826,0.19014273583889008,0.42715001106262207,0.6222144961357117,0.7729048728942871,0.6573518514633179,0.6318846940994263,0.5643438100814819,0.7265587449073792,0.6614644527435303,0.16105511784553528,0.8023871779441833,0.5900859236717224,0.5596253275871277
img0369,0.658079981803894,0.689780592918396,0.25170204043388367,0.8139234781265259,0.5809312462806702,0.9184535145759583,0.6745400428771973,0.023447947576642036,0.32630133628845215,0.6069104671478271,0.7131679654121399,0.5699335932731628,0.5413408279418945,0.44991186261177063,0.7548049688339233,0.6212223768234253,0.43683087825775146,0.46122080087661743,0.6212223768234253,0.41163673996925354
img0370,0.6141773462295532,0.3333436846733093,0.3972397446632385,0.38763487339019775,0.37293142080307007,0.9422922730445862,0.6185814738273621,0.7104881405830383,0.35484614968299866,0.6021157503128052,0.7497846484184265,0.6044318675994873,0.44523680210113525,0.7755376100540161,0.8873991370201111,0.6560741066932678,0.490041047334671,0.7568469643592834,0.6560735702514648,0.6374030709266663
img0371,0.8722810745239258,0.7644298672676086,0.0941554456949234,0.4474579095840454,0.5889493227005005,0.6071369647979736,0.45201408863067627,0.4888368844985962,0.4397866427898407,0.6702381372451782,0.7581154704093933,0.5619410872459412,0.5610358715057373,0.5397081971168518,0.7596127390861511,0.6604998707771301,0.45555320382118225,0.536906361579895,0.6604998707771301,0.39207494258880615
img0372,0.46921029686927795,0.40458112955093384,0.6915615797042847,0.392295241355896,0.4749821722507477,0.6094034910202026,0.3879075348377228,0.5086665153503418,0.33965998888015747,0.538633406162262,0.6820251941680908,0.5341512560844421,0.640417218208313,0.42842164635658264,0.8427529335021973,0.5544631481170654,0.7402859330177307,0.45418238639831543,0.5544631481170654,0.3806097209453583
img0373,0.5791456699371338,0.33295589685440063,0.3249901831150055,0.8071751594543457,0.6303110718727112,0.6961933970451355,0.5353024005889893,0.827052891254425,0.7546480298042297,0.7841410040855408,0.6717119812965393,0.7388357520103455,0.8078405857086182,0.8511200547218323,0.7922767400741577,0.6833235621452332,0.43190550804138184,0.8131067156791687,0.7207666039466858,0.41213372349739075
img0374,0.5952856540679932,0.3243843615055084,0.3613591492176056,0.4721935987472534,0.47580429911613464,0.5464910864830017,0.389482319355011,0.4874391257762909,0.4336521625518799,0.6109603643417358,0.6161383986473083,0.5628798604011536,0.4847778379917145,0.4732193648815155,0.6728013753890991,0.6681604981422424,0.49743136763572693,0.833299458026886,0.7071692943572998,0.6606782674789429
img0375,0.6813614964485168,0.816369891166687,0.551297128200531,0.3962590992450714,0.4155723750591278,0.5977151393890381,0.3494430482387543,0.5205383896827698,0.3221047520637512,0.5093430280685425,0.6337110996246338,0.5342302918434143,0.633236289024353,0.427272230386734,0.7964242100715637,0.5168326497077942,0.774605929851532,0.8491783142089844,0.5601142644882202,0.5305007696151733
